"industria","ingresos_anuales","utilidad_neta","ebitda","crecimiento_industria","saldo_promedio_mensual","saldo_promedio_semestral","saldo_promedio_anual","ingresos_cuenta","Egresos","Deposito cuenta propia","impacto_cluster"
"Energía",-0.483382081448868,-0.483382081448868,-0.463699274616529,2.26909504590777,-0.483382081448868,-0.436284670396569,-0.483382081448868,-0.49070988698055,-0.47579269234462,-0.177060488279073,"Bajo"
"Energía",1.32857292258017,1.32857292258017,1.41356150278815,0.785643661056245,1.32857292258017,0.664075661961987,1.32857292258017,1.14963759592474,1.48264808494463,-0.0912744111972465,"Medio"
"Energía",-0.444129334086458,-0.444129334086458,-0.423031795090284,-1.6867753136963,-0.444129334086458,-0.427766081446268,-0.444129334086458,-0.449536352000402,-0.431520070833422,-0.176722081663366,"Bajo"
"Energía",-0.0187795394022448,-0.0187795394022445,0.0176482904870573,-2.1812591086468,-0.0187795394022445,-0.0602457588338072,-0.0187795394022445,0.0127614012586904,0.00707736488349719,-0.158504525517784,"Bajo"
"Energía",0.0122951987841625,0.0122951987841627,0.049843012230008,2.26909504590777,0.0122951987841628,0.0699324779750338,0.0122951987841628,-0.0138856185241561,-0.0488641516059809,-0.12878114443815,"Bajo"
"Energía",-0.402560615245782,-0.402560615245782,-0.4162008538567,-0.450565826320026,-0.402560615245782,-0.363961850208518,-0.402560615245782,-0.423640079889645,-0.407233995371499,-0.172209993453934,"Bajo"
"Energía",-0.448905495047132,-0.448905495047131,-0.427980096575756,-0.203323928844772,-0.448905495047132,-0.424344448217898,-0.448905495047132,-0.452665974826221,-0.447268645416304,-0.17660927945813,"Bajo"
"Energía",0.0367274253680699,0.0367274253680702,0.0751558155659889,0.785643661056245,0.0367274253680703,0.0400606260559803,0.0367274253680703,0.0167503135887092,0.0646164566447614,0.948910639504225,"Bajo"
"Energía",-0.0399795860109895,-0.0399795860109892,-0.00431583990760107,0.0439179686304826,-0.0399795860109891,-0.180911571314813,-0.0399795860109891,0.0776784620127601,-0.0940213021782095,-0.159858151980614,"Bajo"
"Energía",0.0682602678029254,0.0682602678029257,0.107825152371489,0.785643661056245,0.0682602678029258,-0.00254651634377233,0.0682602678029258,0.0481550836790157,-0.000519178817115028,-0.134985265726119,"Bajo"
"Energía",-0.493604592918871,-0.49360459291887,-0.474290221845646,0.0439179686304826,-0.493604592918871,-0.439564327142434,-0.493604592918871,-0.502676623970606,-0.485881600035757,-0.177060488279073,"Bajo"
"Energía",2.66048557470747,2.66048557470747,2.79347842964776,2.26909504590777,2.66048557470747,2.22008111962386,2.66048557470747,2.27169783050787,2.23875371268767,-0.0698983933050621,"Medio"
"Energía",-0.39178668199524,-0.39178668199524,-0.409131433202797,0.785643661056245,-0.39178668199524,-0.407562827985806,-0.39178668199524,-0.403514615186035,-0.379585683511891,-0.174240433148178,"Bajo"
"Energía",2.00926493530224,2.00926493530224,2.11878675072997,-0.203323928844772,2.00926493530224,3.22690734530812,2.00926493530224,2.08883197886164,2.10936916932302,5.10349400770658,"Alto"
"Energía",-0.366251611850253,-0.366251611850253,-0.355991538588365,0.785643661056245,-0.366251611850253,-0.33680174910531,-0.366251611850253,-0.360541094823407,-0.353115766623399,-0.173563619916764,"Bajo"
"Energía",-0.38349838846313,-0.383498388463129,-0.403692989124952,-0.203323928844772,-0.383498388463129,-0.339371523438651,-0.383498388463129,-0.373674656508639,-0.390767244749007,-0.172491998967023,"Bajo"
"Energía",1.59297542464289,1.59297542464289,1.68749349638972,-0.203323928844772,1.59297542464289,2.48885679865409,1.59297542464289,1.30285343709977,1.76815054191571,-0.073959272693551,"Medio"
"Energía",-0.375786966947584,-0.375786966947584,-0.352226259092138,-1.6867753136963,-0.375786966947584,-0.378315672589774,-0.375786966947584,-0.35657027279874,-0.363000213993055,0.0800676264677264,"Bajo"
"Energía",-0.480107484413664,-0.480107484413663,-0.460306655836081,-0.203323928844772,-0.480107484413663,-0.434524162013507,-0.480107484413663,-0.487426496559242,-0.474222231882493,-0.176947686073838,"Bajo"
"Energía",-0.489142318202504,-0.489142318202504,-0.469667119569699,2.26909504590777,-0.489142318202504,-0.437321098718855,-0.489142318202504,-0.498823388930724,-0.480505539396389,-0.177060488279073,"Bajo"
"Energía",1.36912363197985,1.36912363197985,1.45557372499162,0.785643661056245,1.36912363197985,0.740132463639919,1.36912363197985,1.59845807169692,1.28450661336328,-0.130473177516687,"Medio"
"Energía",-0.366446730326444,-0.366446730326444,-0.34254938531682,0.785643661056245,-0.366446730326444,-0.366701996320865,-0.366446730326444,-0.350808510544268,-0.3533180284468,0.0997401505773217,"Bajo"
"Energía",-0.356622939220831,-0.356622939220831,-0.332371528975478,-0.203323928844772,-0.356622939220831,-0.327530684797733,-0.356622939220831,-0.348872847871651,-0.367551105019565,-0.170799965888486,"Bajo"
"Energía",-0.47088601556064,-0.47088601556064,-0.450752830410313,0.0439179686304826,-0.47088601556064,-0.432976618354202,-0.47088601556064,-0.481881817968989,-0.463918604212166,-0.17689128497122,"Bajo"
"Energía",-0.482567673896071,-0.482567673896071,-0.462855514505329,0.785643661056245,-0.482567673896071,-0.439124200046669,-0.482567673896071,-0.489814416865648,-0.476347446693584,-0.177060488279073,"Bajo"
"Energía",-0.352839337465129,-0.352839337465129,-0.328451560125531,-0.203323928844772,-0.352839337465129,-0.370223013086989,-0.352839337465129,-0.345996489320753,-0.466278233881084,-0.173789224327235,"Bajo"
"Energía",-0.473999427767687,-0.473999427767686,-0.453978455002086,0.785643661056245,-0.473999427767686,-0.436696402195833,-0.473999427767686,-0.4825873398777,-0.38751612410847,-0.177060488279073,"Bajo"
"Energía",0.328955518818021,0.328955518818021,0.377916279633535,0.785643661056245,0.328955518818022,0.407964285171205,0.328955518818022,0.507259898043558,0.224680307889244,-0.13442125469994,"Bajo"
"Energía",-0.467102413804938,-0.467102413804937,-0.446832861560366,-0.203323928844772,-0.467102413804938,-0.427581512019012,-0.467102413804938,-0.475830610828893,-0.462987906691447,-0.175932466226715,"Bajo"
"Energía",-0.348003792620397,-0.348003792620397,-0.33897658859596,-0.450565826320026,-0.348003792620397,-0.329234402587794,-0.348003792620397,-0.343165356533234,-0.36010552485381,-0.168318317373299,"Bajo"
"Energía",-0.332368864289098,-0.332368864289098,-0.370143856620169,-0.203323928844772,-0.332368864289098,-0.388864525239896,-0.332368864289098,-0.299142598460215,2.66863584399329,-0.175312054097918,"Bajo"
"Energía",3.74215453941391,3.7421545394139,3.91413248400571,0.0439179686304826,3.74215453941391,4.65009380358656,3.74215453941391,3.40785041295986,3.90570039290394,8.75332793578907,"Alto"
"Energía",-0.485961038699392,-0.485961038699391,-0.466371181635327,0.0439179686304826,-0.485961038699391,-0.439351362418677,-0.485961038699391,-0.492455601446975,-0.48304526269973,-0.177060488279073,"Bajo"
"Energía",-0.488599379833973,-0.488599379833973,-0.4691046128289,0.785643661056245,-0.488599379833973,-0.437051343402096,-0.488599379833973,-0.497918873663146,-0.480750305516011,-0.176834883868602,"Bajo"
"Energía",0.444923760971498,0.444923760971499,0.498064203801194,0.0439179686304826,0.444923760971499,0.152420814310443,0.444923760971499,0.554846446270834,0.32485853708794,-0.152300404229815,"Bajo"
"Energía",-0.476688669374318,-0.476688669374318,-0.456764621202609,2.26909504590777,-0.476688669374318,-0.432522293610186,-0.476688669374318,-0.480995393006763,-0.476821039821746,-0.17689128497122,"Bajo"
"Energía",1.16961074836862,1.16961074836862,1.24887007608343,-0.450565826320026,1.16961074836862,1.55983368538258,1.16961074836862,1.01701756739246,1.09492426122543,-0.103739054875803,"Medio"
"Energía",0.00301434604708095,0.00301434604708125,0.0402276626294653,0.0439179686304826,0.00301434604708131,-0.126988903259411,0.00301434604708131,0.0555811540258307,-0.0568813412726506,-0.16290381152198,"Bajo"
"Energía",-0.343142797539641,-0.343142797539641,-0.318405541301564,-0.450565826320026,-0.343142797539641,-0.390440464195702,-0.343142797539641,-0.332347353933002,-0.35590639352017,-0.173338015506292,"Bajo"
"Energía",-0.316767869605833,-0.316767869605832,-0.291080018533659,0.0439179686304826,-0.316767869605832,-0.354236461156925,-0.316767869605832,-0.298328534719395,-0.293994855493259,-0.169502740528275,"Bajo"
"Energía",-0.486749996016163,-0.486749996016163,-0.467188574243051,-0.203323928844772,-0.486749996016163,-0.439649513031937,-0.486749996016163,-0.493287755493147,-0.47996031187244,-0.177060488279073,"Bajo"
"Energía",-0.327872655924699,-0.327872655924698,-0.320205562872122,2.26909504590777,-0.327872655924698,-0.389375640576914,-0.327872655924698,-0.307997802929803,-0.486128106633027,-0.17232279565917,"Bajo"
"Energía",2.05519412791518,2.05519412791518,2.16637130533448,-0.450565826320026,2.05519412791518,1.75672667132052,2.05519412791518,1.74305388237194,1.93642871482141,0.0400273556972263,"Medio"
"Energía",-0.487012981788421,-0.48701298178842,-0.468593962178268,-0.203323928844772,-0.48701298178842,-0.43973469892144,-0.48701298178842,-0.495521908204065,-0.480187490007419,-0.177116889381691,"Bajo"
"Energía",-0.329823840686608,-0.329823840686608,-0.304606547816324,0.0439179686304826,-0.329823840686608,-0.337412247980082,-0.329823840686608,-0.326278056487554,1.82523088041085,-0.171871586838227,"Bajo"
"Energía",-0.484943029258395,-0.484943029258395,-0.466663860923899,0.785643661056245,-0.484943029258395,-0.437420482256609,-0.484943029258395,-0.491605357095452,-0.478399378235328,-0.177004087176455,"Bajo"
"Energía",3.17596313856788,3.17596313856788,2.94690214320084,-0.450565826320026,3.17596313856788,4.3392220974936,3.17596313856788,3.37167884740942,2.68404484222683,0.0949620296470615,"Alto"
"Energía",-0.28677052474448,-0.286770524744479,-0.260001521104483,0.0439179686304826,-0.286770524744479,-0.259779507346344,-0.286770524744479,-0.251311831110693,-0.307209661038434,-0.161662987264387,"Bajo"
"Energía",-0.48022625218178,-0.480226252181779,-0.462265761344272,2.26909504590777,-0.48022625218178,-0.439322967122176,-0.48022625218178,-0.485273750222407,-0.47432482845958,-0.177116889381691,"Bajo"
"Energía",-0.4770789063267,-0.4770789063267,-0.459331058207507,2.26909504590777,-0.4770789063267,-0.43915259534317,-0.4770789063267,-0.484812447435942,-0.468225828368094,-0.177116889381691,"Bajo"
"Energía",-0.29715422104264,-0.29715422104264,-0.270759462522275,-1.6867753136963,-0.29715422104264,-0.253830692729384,-0.29715422104264,-0.307057107051522,-0.281488699162678,-0.170687163683251,"Bajo"
"Energía",-0.275750572545696,-0.275750572545696,-0.248584392099816,0.0439179686304826,-0.275750572545696,-0.304828645245183,-0.275750572545696,-0.228409504535619,-0.328382754822541,-0.171758784632991,"Bajo"
"Energía",-0.272806828578816,-0.272806828578815,-0.245534550864544,0.785643661056245,-0.272806828578815,-0.363479130168001,-0.272806828578815,-0.235175278737102,-0.258681022055765,-0.169953949349218,"Bajo"
"Energía",-0.279602041597465,-0.279602041597465,-0.335520394834912,-0.450565826320026,-0.279602041597465,-0.245042348462324,-0.279602041597465,-0.273056378143267,-0.265651635032058,-0.166005872165965,"Bajo"
"Energía",-0.480803124198344,-0.480803124198344,-0.462803658415162,-0.203323928844772,-0.480803124198344,-0.434651940847761,-0.480803124198344,-0.484631544382426,-0.474823154691146,-0.176778482765984,"Bajo"
"Energía",2.70948576246742,2.70948576246742,2.51194116912722,-0.203323928844772,2.70948576246742,2.95966501228894,2.70948576246742,2.61905882871583,2.83522529556095,6.5783079405004,"Alto"
"Energía",-0.270804743344857,-0.270804743344856,-0.329747962379717,-1.6867753136963,-0.270804743344856,-0.333522092359445,-0.270804743344856,-0.276602077992173,-0.476489341423859,-0.170123152657072,"Bajo"
"Energía",-0.494834687660075,-0.494834687660074,-0.475887213639447,-0.203323928844772,-0.494834687660074,-0.440984091967485,-0.494834687660074,-0.503110791299044,-0.329221756652488,-0.177173290484309,"Bajo"
"Energía",-0.483653550633134,-0.483653550633133,-0.46546150276544,0.0439179686304826,-0.483653550633133,-0.439919268348697,-0.483653550633133,-0.490700841827874,-0.477285472541239,-0.177116889381691,"Bajo"
"Energía",-0.483526299453009,-0.483526299453009,-0.465342848999802,0.0439179686304826,-0.483526299453009,-0.43547540444629,-0.483526299453009,-0.492437511141624,-0.477175547637217,-0.177004087176455,"Bajo"
"Energía",1.07593691297296,1.07593691297296,0.98875904888666,0.0439179686304826,1.07593691297296,0.442847906922685,1.07593691297296,1.38137440747822,0.869954151152126,-0.115696088630797,"Medio"
"Energía",-0.473677058111371,-0.473677058111371,-0.453644466624736,0.0439179686304826,-0.473677058111371,-0.434155023158994,-0.473677058111371,-0.477332106173072,-0.46473617068583,-0.17660927945813,"Bajo"
"Energía",-0.457617959179657,-0.457617959179657,-0.437006571932024,-0.450565826320026,-0.457617959179657,-0.423180241061357,-0.457617959179657,-0.46274227490704,-0.451310950553539,-0.175932466226715,"Bajo"
"Energía",-0.300165832305587,-0.300165832305587,-0.349013525279842,0.785643661056245,-0.300165832305587,-0.319580001777453,-0.300165832305587,-0.307735493502206,-0.318781089268481,-0.165385460037168,"Bajo"
"Energía",-0.46974075493952,-0.469740754939519,-0.449566292753939,-0.203323928844772,-0.469740754939519,-0.429413008643326,-0.469740754939519,-0.474003489988385,-0.465267016368169,-0.176496477252894,"Bajo"
"Energía",1.60016087461392,1.60016087461392,1.69493792153749,-1.6867753136963,1.60016087461392,2.39611776028182,1.60016087461392,1.61996744475993,1.32280078576107,0.0838510124313351,"Medio"
"Energía",-0.45650663220657,-0.456506632206569,-0.43585519094695,-1.6867753136963,-0.456506632206569,-0.425891991877202,-0.456506632206569,-0.457686034561279,-0.453834826349883,-0.175706861816244,"Bajo"
"Energía",-0.259038250889343,-0.259038250889343,-0.231269731484579,-2.1812591086468,-0.259038250889343,-0.352461755125613,-0.259038250889343,-0.209061922962127,-0.283253360288578,-0.174127630942943,"Bajo"
"Energía",-0.473694024935388,-0.473694024935387,-0.453662044960386,-1.6867753136963,-0.473694024935388,-0.434808114978517,-0.473694024935388,-0.479928064991021,-0.468682016719785,-0.177004087176455,"Bajo"
"Energía",-0.484926062434379,-0.484926062434378,-0.465298903160678,-0.450565826320026,-0.484926062434378,-0.4371649245881,-0.484926062434378,-0.491768169843616,-0.456925639838721,-0.177060488279073,"Bajo"
"Energía",-0.261243938011501,-0.261243938011501,-0.233554915119078,0.0439179686304826,-0.261243938011501,-0.286570469595039,-0.261243938011501,-0.272658391425533,0.917014651437495,-0.163129415932452,"Bajo"
"Energía",-0.480701323254245,-0.480701323254244,-0.460921897583831,-0.450565826320026,-0.480701323254244,-0.439606920087186,-0.480701323254244,-0.491433499194612,-0.474735214767929,-0.177060488279073,"Bajo"
"Energía",-0.249435028495946,-0.249435028495946,-0.315726017003984,0.785643661056245,-0.249435028495946,-0.264393743027757,-0.249435028495946,-0.210961405024041,-0.232022492352788,0.346191671961199,"Bajo"
"Energía",-0.462283835784223,-0.462283835784222,-0.44184061423577,-0.203323928844772,-0.462283835784223,-0.428987079195811,-0.462283835784223,-0.467979418306316,-0.458825416992481,-0.175988867329333,"Bajo"
"Energía",-0.444757106575073,-0.444757106575072,-0.423682193509334,0.785643661056245,-0.444757106575072,-0.414917209779565,-0.444757106575072,-0.446804715892316,-0.443685093545187,-0.174973647482211,"Bajo"
"Energía",3.53067156145897,3.53067156145896,3.69502731929645,-1.6867753136963,3.53067156145897,2.37101631817494,3.53067156145897,3.00283561159648,2.99045684802463,-0.012594873045275,"Alto"
"Energía",-0.223781190582843,-0.223781190582843,-0.298893002785557,-1.6867753136963,-0.223781190582843,-0.299873666005758,-0.223781190582843,-0.260682609282801,-0.302724908162511,-0.169277136117803,"Bajo"
"Energía",-0.478834972612419,-0.478834972612418,-0.458988280662332,-1.6867753136963,-0.478834972612418,-0.434438976124004,-0.478834972612418,-0.487308909574457,-0.473122982842273,-0.176834883868602,"Bajo"
"Energía",-0.255017113597408,-0.255017113597408,-0.31938875620892,0.0439179686304826,-0.255017113597408,-0.340848078856703,-0.255017113597408,-0.297885322238282,-0.237808939300505,-0.169671943836128,"Bajo"
"Energía",-0.488828431958197,-0.488828431958197,-0.469341920360174,-0.450565826320026,-0.488828431958197,-0.437775423462871,-0.488828431958197,-0.495793262784338,-0.481755751971466,-0.177116889381691,"Bajo"
"Energía",-0.48377231840125,-0.483772318401249,-0.464103576336478,-0.450565826320026,-0.48377231840125,-0.439905070700446,-0.48377231840125,-0.492283743546136,-0.477388069118326,-0.177116889381691,"Bajo"
"Energía",-0.495072223196307,-0.495072223196307,-0.47581074787937,-1.6867753136963,-0.495072223196307,-0.440955696670984,-0.495072223196307,-0.503074610688341,-0.487149400595477,-0.177173290484309,"Bajo"
"Energía",-0.22409507682715,-0.22409507682715,-0.223439461869293,0.785643661056245,-0.22409507682715,-0.25229734671833,-0.22409507682715,-0.179882260430062,-0.253067981644142,-0.163073014829834,"Bajo"
"Energía",-0.457796110831832,-0.457796110831831,-0.437191144456349,0.785643661056245,-0.457796110831831,-0.422768509262092,-0.457796110831831,-0.464343266930653,-0.478108810072363,-0.175424856303154,"Bajo"
"Energía",-0.490839000604165,-0.490839000604164,-0.471424953134698,-0.203323928844772,-0.490839000604164,-0.44028840720321,-0.490839000604164,-0.499040472594943,-0.483492565455013,-0.177173290484309,"Bajo"
"Energía",-0.224052659767109,-0.224052659767108,-0.195023203374307,0.785643661056245,-0.224052659767108,-0.318344806379659,-0.224052659767108,-0.156527676221199,-0.205710867326087,0.399652336934777,"Bajo"
"Energía",-0.489498621506853,-0.489498621506853,-0.470036264618349,0.0439179686304826,-0.489498621506853,-0.438627282357901,-0.489498621506853,-0.495784217631662,-0.480966124744241,-0.177060488279073,"Bajo"
"Energía",-0.465278480223153,-0.465278480223153,-0.444943190477993,-0.450565826320026,-0.465278480223153,-0.430704994634122,-0.465278480223153,-0.466215613534539,-0.461412316400465,-0.176327273945041,"Bajo"
"Energía",-0.493519758798788,-0.493519758798787,-0.474202330167396,-0.450565826320026,-0.493519758798788,-0.440884708429731,-0.493519758798788,-0.501003270725587,-0.485808316766409,-0.177173290484309,"Bajo"
"Energía",-0.452349760322502,-0.452349760322502,-0.431548498712703,-0.203323928844772,-0.452349760322502,-0.420582071431515,-0.452349760322502,-0.461096057120048,-0.446304970424378,-0.176496477252894,"Bajo"
"Energía",-0.485630185631068,-0.485630185631067,-0.470707757040178,0.785643661056245,-0.485630185631067,-0.437775423462871,-0.485630185631067,-0.491596311942776,-0.478992972717047,-0.176834883868602,"Bajo"
"Energía",-0.179056642475079,-0.179056642475079,-0.148405457230542,0.0439179686304826,-0.179056642475079,-0.149832919294467,-0.179056642475079,-0.211486023879236,-0.214161893947297,-0.153710431795263,"Bajo"
"Energía",-0.19523450917491,-0.195234509174909,-0.165166400272804,-0.450565826320026,-0.195234509174909,-0.243352828320515,-0.195234509174909,-0.223226632052398,-0.228137013411958,-0.161775789469622,"Bajo"
"Energía",-0.46259772202853,-0.46259772202853,-0.455594782965102,-1.6867753136963,-0.46259772202853,-0.426573478993226,-0.46259772202853,-0.474265799415983,-0.459096565089069,-0.176383675047659,"Bajo"
"Energía",-0.160639155005057,-0.160639155005057,-0.25746174457532,0.0439179686304826,-0.160639155005057,-0.14625511193534,-0.160639155005057,-0.112866724255212,-0.458444893616392,-0.162960212624598,"Bajo"
"Energía",-0.479598479693166,-0.479598479693165,-0.466749994768584,-1.6867753136963,-0.479598479693165,-0.43433959258625,-0.479598479693165,-0.488222469994711,-0.473782532266405,-0.176778482765984,"Bajo"
"Energía",-0.455318954525408,-0.455318954525407,-0.450818749169001,-0.203323928844772,-0.455318954525407,-0.421448127974796,-0.455318954525407,-0.46854926292489,-0.452808860579011,-0.17553765850839,"Bajo"
"Energía",-0.471378053457122,-0.471378053457121,-0.461356082474385,-0.203323928844772,-0.471378053457121,-0.433814279600982,-0.471378053457121,-0.481203431518306,-0.455570723792564,-0.17660927945813,"Bajo"
"Energía",-0.134043658359033,-0.134043658359033,-0.240010851858796,0.0439179686304826,-0.134043658359033,-0.205871036939193,-0.134043658359033,-0.163700482293093,-0.175277791231256,-0.168769526194242,"Bajo"
"Energía",-0.466669759792515,-0.466669759792514,-0.4582666899839,-0.203323928844772,-0.466669759792514,-0.426516688400224,-0.466669759792514,-0.478318027814732,-0.462383319719326,-0.17581966402148,"Bajo"
"Energía",-0.162539439294917,-0.162539439294916,-0.13129294747528,-0.203323928844772,-0.162539439294917,-0.32544363050491,-0.162539439294917,-0.135090664379602,-0.199893641405244,-0.171758784632991,"Bajo"
"Energía",-0.478317484479912,-0.478317484479912,-0.465909457352254,-1.6867753136963,-0.478317484479912,-0.436426646879074,-0.478317484479912,-0.489452610758617,-0.221624146056829,-0.177004087176455,"Bajo"
"Energía",-0.143884416288662,-0.143884416288662,-0.246467960487558,0.785643661056245,-0.143884416288662,-0.178810319373739,-0.143884416288662,-0.141024284534913,-0.190279426091309,-0.160027355288467,"Bajo"
"Energía",-0.160435553116858,-0.160435553116858,-0.129113233854682,0.0439179686304826,-0.160435553116858,-0.223816864327826,-0.160435553116858,-0.156726669580067,-0.198076216325414,-0.157602107875898,"Bajo"
"Energía",-0.146064653174796,-0.146064653174796,-0.247898544037206,0.785643661056245,-0.146064653174796,-0.246135567377613,-0.146064653174796,-0.17898679031516,-0.185662030497865,-0.161493783956533,"Bajo"
"Energía",-0.467416300049245,-0.467416300049245,-0.458756539604013,-0.203323928844772,-0.467416300049245,-0.432209945348675,-0.467416300049245,-0.46964372639866,-0.463259054788034,-0.176722081663366,"Bajo"
"Energía",-0.450805779336991,-0.450805779336991,-0.4478573855565,-0.203323928844772,-0.450805779336991,-0.433530326635972,-0.450805779336991,-0.461150328036103,-0.448910190649699,-0.176440076150276,"Bajo"
"Energía",-0.0738708169841528,-0.0738708169841524,-0.0394285653684495,0.0439179686304826,-0.0738708169841524,-0.198346283366428,-0.0738708169841524,0.0114408089680266,-0.0500308212540009,-0.164426641292664,"Bajo"
"Energía",-0.470682413672441,-0.470682413672441,-0.460899631692007,-0.450565826320026,-0.470682413672441,-0.433984651379988,-0.470682413672441,-0.479258723693013,-0.466080460657932,-0.176722081663366,"Bajo"
"Energía",-0.114718445804123,-0.114718445804123,-0.0817484084457925,-0.450565826320026,-0.114718445804123,-0.208156858307524,-0.114718445804123,-0.112767227575778,-0.158583862473785,-0.160478564109411,"Bajo"
"Energía",-0.0776713855638717,-0.0776713855638713,-0.203021639067312,0.785643661056245,-0.0776713855638713,-0.180528234812049,-0.0776713855638713,-0.0651444987377987,-0.12658105874952,-0.15940694315967,"Bajo"
"Energía",-0.467407816637237,-0.467407816637236,-0.458750973131057,-1.6867753136963,-0.467407816637236,-0.431571051177403,-0.467407816637236,-0.470973363841999,-0.463251726461099,-0.176665680560748,"Bajo"
"Energía",-0.468247674426059,-0.468247674426058,-0.459302053953685,0.785643661056245,-0.468247674426058,-0.437690237573368,-0.468247674426058,-0.469091972085437,-0.48471236547331,-0.17689128497122,"Bajo"
"Energía",1.72222020658936,1.72222020658936,0.97799466207913,-0.203323928844772,1.72222020658936,1.74309692900004,1.72222020658936,2.3016734664754,1.78784221440995,-0.000581438187662192,"Medio"
"Energía",0.570054088093941,0.570054088093941,0.221989704056154,-0.450565826320026,0.570054088093941,0.547030249784859,0.570054088093941,0.413235535978829,-0.469650088707872,-0.120490182353319,"Bajo"
"Energía",-0.459874546773865,-0.459874546773865,-0.453807945146281,-0.450565826320026,-0.459874546773865,-0.428447568562292,-0.459874546773865,-0.46291413280788,-0.450577385027365,-0.176214471739805,"Bajo"
"Energía",-0.0882077832781818,-0.0882077832781814,-0.0542822589926883,-0.203323928844772,-0.0882077832781814,-0.254583168086661,-0.0882077832781814,-0.0286925334544072,-0.171773568499209,-0.159519745364906,"Bajo"
"Energía",-0.0586770260772854,-0.058677026077285,-0.0236871657938864,-0.450565826320026,-0.058677026077285,-0.292774841880508,-0.058677026077285,0.043876726463372,-0.0390240406142803,-0.166231476576436,"Bajo"
"Energía",-0.470529712256292,-0.470529712256291,-0.460799435178803,-0.203323928844772,-0.470529712256291,-0.431542655880902,-0.470529712256291,-0.47667181002774,-0.465948550773105,-0.17660927945813,"Bajo"
"Energía",0.143889885856931,0.143889885856931,-0.0576420648799224,0.785643661056245,0.143889885856931,0.189632850375005,0.143889885856931,0.158686849377042,0.064812855806614,-0.132954826031875,"Bajo"
"Energía",-0.470555162492317,-0.470555162492316,-0.46081613459767,-1.6867753136963,-0.470555162492316,-0.437136529291599,-0.470555162492316,-0.481592373083364,-0.461237902219417,-0.17689128497122,"Bajo"
"Energía",-0.450653077920842,-0.450653077920841,-0.447757189043295,-0.203323928844772,-0.450653077920842,-0.418835760696703,-0.450653077920842,-0.45526193364417,-0.476076298596997,-0.175876065124098,"Bajo"
"Energía",2.58359192826423,2.58359192826423,1.5431920601222,-0.450565826320026,2.58359192826423,3.26843546644083,2.58359192826423,2.2404287377077,-0.473080936566485,-0.143597336208485,"Medio"
"Energía",-0.475068337680733,-0.475068337680732,-0.463777498210171,0.785643661056245,-0.475068337680732,-0.435333427963785,-0.475068337680732,-0.48055218052565,-0.479220150852025,-0.176722081663366,"Bajo"
"Energía",-0.468833029854631,-0.468833029854631,-0.459686140587637,2.26909504590777,-0.468833029854631,-0.436795785733587,-0.468833029854631,-0.478661743616412,-0.464482885386146,-0.177004087176455,"Bajo"
"Construcción",1.84017139543785,1.84017139543785,1.84017139543785,-0.679978594211118,1.84017139543785,1.58508124528285,1.84017139543785,1.5804836778775,1.76557930909514,0.0873800721825774,"Medio"
"Construcción",-0.493832913004657,-0.493832913004657,-0.493832913004657,-0.200339182747421,-0.493832913004657,-0.440388531795927,-0.493832913004657,-0.488794036550652,-0.493905822670478,-0.258424260848688,"Bajo"
"Construcción",-0.494499546465689,-0.494499546465689,-0.494499546465688,-1.51592156847642,-0.494499546465688,-0.444267071411662,-0.494499546465688,-0.483762581199374,-0.488411877378317,-0.258698273790868,"Bajo"
"Construcción",-0.49973332831932,-0.49973332831932,-0.49973332831932,-1.40400570580155,-0.49973332831932,-0.442970399883324,-0.49973332831932,-0.490600377467686,-0.499929683916484,-0.258287254377598,"Bajo"
"Construcción",3.71226963383871,3.71226963383871,3.7122696338387,0.375228111009015,3.71226963383871,4.62528255555526,3.71226963383871,4.19213428497269,4.61729209513313,1.13013632364889,"Alto"
"Construcción",-0.50487491618366,-0.50487491618366,-0.50487491618366,-1.34005378427306,-0.50487491618366,-0.442522876081509,-0.50487491618366,-0.496109371222317,-0.501893580818777,-0.258150247906508,"Bajo"
"Construcción",-0.478273404350364,-0.478273404350365,-0.478273404350364,0.89141147763185,-0.478273404350364,-0.425482546704684,-0.478273404350364,-0.476135808438565,-0.502751686862782,-0.18943739246072,"Bajo"
"Construcción",-0.473699164112434,-0.473699164112434,-0.473699164112434,1.56062265648358,-0.473699164112434,-0.421810556535941,-0.473699164112434,-0.462245669662754,-0.48897433473678,-0.254177060244897,"Bajo"
"Construcción",-0.473181459403335,-0.473181459403335,-0.473181459403335,-1.65524539752063,-0.473181459403335,-0.423600651743204,-0.473181459403335,-0.462107252734246,-0.46905359724829,-0.253492027889447,"Bajo"
"Construcción",-0.486946731189106,-0.486946731189107,-0.486946731189106,1.54463467610146,-0.486946731189106,-0.440147557441103,-0.486946731189106,-0.481084213632738,-0.497184947528067,-0.258013241435418,"Bajo"
"Construcción",-0.485400708907139,-0.485400708907139,-0.485400708907139,0.128556413684829,-0.485400708907139,-0.438024688124798,-0.485400708907139,-0.483257359410319,-0.499809697126003,-0.256917189666698,"Bajo"
"Construcción",1.2691714686829,1.2691714686829,1.2691714686829,-1.10480207293611,1.2691714686829,0.867161267416434,1.2691714686829,0.999942317174278,1.19266012038553,0.069569230940872,"Medio"
"Construcción",0.738623427690977,0.738623427690977,0.738623427690977,1.51037471813976,0.738623427690978,0.40965424232958,0.738623427690978,0.727136392777208,0.848587974078258,-0.0386658812202612,"Medio"
